recipe_id,sequence,description,img
293,6,"6. 송송 썬 대파와 청양고추를 넣고
조금 더 끓여 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00293_6.png
294,1,"1. 새송이버섯, 닭가슴살, 양파, 마늘,
부추는 잘게 다지고, 두부도 곱게
다진 뒤 물기를 제거한 후 간장을
넣고 함께 섞어 동그랗게 빚은 뒤
녹말가루와 밀가루를 섞어
반죽을 굴린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00294_1.png
294,2,"2. 차가운 물에 넣었다 뺀 뒤 가루에
굴리기를 2~3회 반복해 겉에
만두피가 코팅되면 끓는 물에 살짝
데친다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00294_2.png
294,3,"3. 고추는 어슷 썰고, 팽이버섯, 애호박,
두부는 먹기 좋게 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00294_3.png
294,4,"4. 냄비에 저염된장을 제외한 육수
재료와 물을 넣고 끓어오르면
저염된장을 체에 내려 풀고 면포에
거른다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00294_4.png
294,5,"5. 육수에 굴림만두와 애호박,
팽이버섯을 넣고 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00294_5.png
294,6,"6. 굴림만두가 적당히 익으면 두부를
넣고 끓인 뒤 고추 고명을 얹어
마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00294_6.png
295,1,"1. 물(250g)에 멸치를 넣고 육수를
낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00295_1.png
295,2,"2. 바지락은 해감해 준비하고 주꾸미는
손질한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00295_2.png
295,3,"3. 마른 미역과 마른 표고버섯은 물에
불린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00295_3.png
295,4,"4. 육수에 된장을 풀고, 바지락과
주꾸미를 넣어 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00295_4.png
295,5,"5. 해물이 어느 정도 익으면 미역,
표고버섯을 넣고 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00295_5.png
295,6,"6. 끓어오르면 순두부를 넣고 콩가루를
넣어 더 끓이다가 송송 썬 대파를
올려 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00295_6.png
296,1,"1. 곤약을 식촛물에 살짝 데친 뒤
나머지 반죽 재료와 함께 믹서에
넣고 갈아 치댄다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00296_1.png
296,2,"2. 스테이크 반죽을 동글납작하게 빚고
팬에 식용유를 살짝 둘러 구운 뒤
140℃로 달군 오븐에서 30분간
굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00296_2.png
296,3,"3. 새송이버섯, 가지, 브로콜리, 양파,
파프리카, 방울토마토, 아스파라거스는
올리브유에 구워 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00296_3.png
296,4,"4. 팬에 유자청과 저염간장, 물을 넣고
끓여 유자청간장소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00296_4.png
296,5,"5. 접시에 곤약함박스테이크를 담고
어린잎채소를 올리고, 구운 채소와
유자청간장소스를 곁들여
마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00296_5.png
39,1,"1. 두부가 잠길 정도로 물을 부어
5~7분 정도 삶는다.a",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00039_1.png
39,2,"2. 삶은 두부와 플레인요거트, 검은깨
를 믹서에 넣고 간 다음 냉장고에
1시간 정도 보관한다.b",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00039_2.png
39,3,"3. 차가워진 스프를 그릇에 담고 그
위에 청국장가루를 얹는다.c",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00039_3.png
40,1,"1. 고구마와 단호박을 찜기에 10~20분 동안 익힌 후 껍질을 제거하고 으깨어 체에 거른
다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00040_2.png
40,2,"2. 냄비에 고구마, 단호박, 우유, 설탕을 넣고 잘 저어주며 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00040_3.png
40,3,3. 스프의 농도를 보면서 물을 조금씩 넣어가며 걸쭉하게 끓여준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00040_4.png
121,1,"1. 시금치는 뚜껑을 열고 데친 후, 물기를 뺀다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00121_1.png
121,2,"2. 마, 시금치, 두유를 함께 갈아 체에 거른다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00121_2.png
121,3,"3. 가열된 팬에 버터를 두르고 약불에서 2와 밥을 넣어 밥의 색을 입히고 소금, 후추가루로 간을 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00121_3.png
124,1,"1. 당근과 표고버섯, 고사리는 5cm로 채 썰고, 애호박도 돌려 깎아 5cm로
채 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00124_1.png
124,2,2. 우렁은 3등분으로 자른 후 1의 재료와 함께 들기름에 볶고 달걀은 황백으로 나누어 지단을 부쳐 채 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00124_2.png
124,3,"3. 북어는 갈아 북어보푸라기를 만든다. 그릇에 밥을 담고 준비된 재료를 담고 베이비채소, 식용꽃, 북어보푸라기를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00124_4.png
125,1,"1. 현미와 찹쌀은 씻어서 물에 불리고 물에 뒤포리와 다시마, 간장 1큰술을 넣어 육수를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00125_1.png
125,2,"2. 무, 표고버섯, 근대는 채 썰고 팬에 올리브 오일을 두른 후 채 썬 무와 표고버섯을 볶다가 참기름을 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00125_3.png
125,3,3. 불린 현미와 찹쌀에 육수를 넣고 볶은 무와 표고버섯을 올려 밥을 짓고 채 썬 근대를 올려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00125_5.png
127,1,"1. 베이컨과, 소시지를 다진 후 끓는 물에 데쳐 팬에 볶고 다진 김치는 물에 행군 후 고추가루를 넣어 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00127_1.png
127,2,2. 시금치는 데친 후 다져 참기름과 다진 마늘을 넣어 무치고 달걀은 부쳐서 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00127_4.png
127,3,3. 김은 참기름을 발라 구워 길게 자르고 밥과 준비된 재료를 층층히 쌓아 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00127_6.png
210,1,"1. 팬에 레드와인, 레몬즙, 설탕을 넣고 졸여 드레싱을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00210_1.png
210,2,2. 청경채와 두릅은 끓는 물에 데쳐 식히고 레몬은 부채꼴 모양으로 썰고 가지는 어슷하게 썰어 석쇠에 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00210_2.png
210,3,"3. 슬라이스연어에 크림치즈를 넣고 말아준 후 접시에 연어, 가지, 레몬, 두릅, 청경채를 담고 드레싱을 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00210_4.png
212,1,1. 바나나는 껍질을 벗겨 2등분한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00212_1.png
212,2,2. 가열된 팬에 기름을 두르지 않고 바나나를 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00212_2.png
212,3,"3. 구워진 바나나의 겉면에 설탕을 뿌리고 가열된 팬에 구운 후 완성된 바나나를 접시에 담고, 다진 호두를 뿌린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00212_3.png
214,1,1. 망고와 우유를 섞어 믹서에 갈아 팬에 넣고 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00214_1.png
214,2,2. 딸기와 키위는 0.5×0.5×0.5cm로 썰고 젤라틴은 녹여서 매실원액과 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00214_2.png
214,3,"3. 딸기, 키위를 젤라틴과 섞어서 틀에 넣어 굳히고 위에 망고소스를 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00214_4.png
215,1,1. 단호박은 삶아 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_1.png
215,2,"2. 양파, 석박지, 파프리카, 가지는 깍둑
썰고, 두부는 으깬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_2.png
215,3,"3. 팬에 다진 마늘, 양파, 석박지를 넣어
볶다가 두부를 넣고 수분이 없어질
때까지 볶다가 가지, 파프리카도
넣어 볶는다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_3.png
215,4,"4. 밥과 저염된장, 후춧가루를 넣고
볶다가 들기름을 넣어 한 번 더
볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_4.png
215,5,"5. 그릇에 담고 으깬 단호박과
세발나물을 곁들여 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00215_5.png
216,1,"1. 쌀은 30분 정도 불린 뒤 동량의 물에 강황가루를 풀어 완두콩과 함께
넣어 밥을 짓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_1.png
216,2,"2. 닭고기를 깨끗이 씻은 후 끓는 물에
살짝 데쳐 기름기를 제거한 뒤 작게
썰어 대추, 수삼과 함께 맛술에 재워
잡냄새를 없앤다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_2.png
216,3,3. 양파와 당근은 작게 깍둑 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_3.png
216,4,"4. 팬에 기름을 두른 후 재워둔
닭고기와 당근, 양파를 볶는다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_4.png
216,5,"5. 강황밥을 넣고 같이 볶아
마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00216_5.png
311,1,"1. 냄비에 육수 재료를 넣고 10분간
끓여 건더기를 건진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00311_1.png
311,2,"2. 애호박은 돌려 깎아 채 썰고, 양파도
채 썰고, 청양고추와 대파는
어슷 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00311_2.png
311,3,"3. 토마토는 200g은 잘게 다지고,
100g은 두툼하게 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00311_3.png
311,4,"4. 육수에 라면스프와 라면을 넣고
살짝 익힌 뒤 양파, 애호박, 다진
토마토를 넣고 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00311_4.png
311,5,"5. 면이 다 익으면 두툼하게 썬
토마토를 넣고 10초간 더 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00311_5.png
311,6,6. 대파와 청양고추를 올려 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00311_6.png
312,1,1. 소스를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00312_1.png
312,2,"2. 양상추와 치커리는 굵은 줄기
부분을 빼고 먹기 좋은 크기로 잘게
찢는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00312_2.png
312,3,"3. 라면 끓는 물에서 4분간 삶고 체에
건져 찬물에 헹군다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00312_3.png
312,4,"4. 닭가슴살을 먹기 좋은 크기로 찢어
면과 함께 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00312_4.png
312,5,"5. 그릇에 채소와 면을 담고,
방울토마토도 먹기 좋게 잘라
담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00312_5.png
312,6,"6. 소스와 파슬리가루를 뿌려
마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00312_6.png
313,1,"1. 검은깨를 곱게 부숴 빵가루와 섞어
마른 팬에서 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00313_1.png
313,2,"2. 라면을 삶아 건져 물기를 제거 한 뒤
달걀물→녹말가루 순서대로 묻힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00313_2.png
313,3,"3. 다진 쇠고기에 다진 땅콩을 넣어
반죽해 적당한 크기로 빚는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00313_3.png
313,4,"4. 반죽을 라면으로 감싸 달걀물→
빵가루 순으로 입혀 튀긴다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00313_4.png
313,5,"5. 통계피와 생강을 물(200g)에 넣고
끓여 우려낸 뒤 건더기를 건지고
나머지 소스 재료를 넣고 살짝
조린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00313_5.png
313,6,"6. 발사믹드레싱을 만들어
어린잎채소에 뿌리고, 방울토마토는
반으로 썰어 라면 크로켓과 함께
그릇에 담아 마무리한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00313_6.png
314,1,"1. 두부는 사방 3cm 길이와 두께로 잘라 허브
소금을 뿌려 수분을 완전히 빼고 속을 파서
밀가루를 묻힌다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00314_01.png
314,2,"2. 소 재료를 골고루 양념해 속을 파준 두부에
채워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00314_02.png
314,3,"3. 채워진 두부를 김을 두른 뒤 팬에 은근하게
구워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00314_03.png
314,4,"4. 고구마, 단호박, 아스파라거스를 편으로
썰어 준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00314_04.png
314,5,"5. 마늘과 토마토를 각각 다진 후 오일에 볶다가
레드와인을 넣어 졸인다. 불을 끄기 직전에
버터를 넣어 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00314_05.png
314,6,"6. 채소를 각각 구워주고 구워진 두부스테이크를
담고 레드와인 소스를 뿌려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00314_06.png
315,1,"1. 영양부추, 시금치는 먹기 좋게 잘라 물에
담가준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00315_01.png
315,2,2. 단호박은 삶아서 체에 내려준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00315_02.png
315,3,"3. 토마토는 곱게 다져주고 시금치도 데친 후
단호박, 연두부와 섞어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00315_03.png
315,4,"4. 연어를 포를 떠서 만들어진 단호박과 연두부를
연어에 돌돌 말아 냉동실에 살짝 얼려준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00315_04.png
315,5,5. 소스재료로 소스를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00315_05.png
315,6,"6. 접시에 준비된 채소를 깔고 연어를 올리고
소스를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00315_06.png
316,1,1. 브로콜리는 데쳐낸 후 송송 다져준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00316_01.png
316,2,2. 감자는 삶아준 후 체에 내려준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00316_02.png
316,3,"3. 멜론은 씨를 제거하고 껍질을 벗긴 후 믹서에
갈아 체에 내려준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00316_03.png
316,4,"4. 체에 내린 감자와 브로콜리 그리고 멜론즙을
함께 섞어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00316_04.png
316,5,"5. 설탕으로 간을 해주고 볼에 담고 요거트로
장식을 해 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00316_05.png
317,1,"1. 통삼겹살은 어간장, 마늘기름, 로즈마리,
통후추에 재워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00317_01.png
317,2,"2. 양송이, 피망, 파프리카는 먹기 좋게 썰어서
마늘기름에 구워준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00317_02.png
317,3,3. 고구마는 먹기 좋게 잘라 기름 없이 구워준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00317_03.png
317,4,"4. 재워 놓은 통삼겹은 작은 크기로 잘라서
건고추를 넣어 물에 데쳐낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00317_04.png
317,5,5. 모든 재료를 꼬치에 끼워서 살짝 구워준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00317_05.png
317,6,"6. 레몬껍질을 채 썰어서 소스를 만들어주고
꼬치와 함께 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00317_06.png
318,1,1. 곤약은 세척 후 물기를 빼준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00318_01.png
318,2,"2. 사과는 가늘게 채 썰어 레몬에 살짝 담가 주고,
다진양파도 레몬즙에 살짝 담가준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00318_02.png
318,3,"3. 팬에 다진양파를 버터에 볶다가 나머지 볶음
재료를 넣고 볶음양념을 만들어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00318_03.png
318,4,"4. 볶음양념에 곤약 을 넣 어 고들고들하게
볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00318_04.png
318,5,"5. 사과를 물기를 완전히 제거하고 소스재료를
섞어 곁들이 소스를 만들어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00318_05.png
318,6,"6. 볶음곤약을 그릇에 담고 그라놀라를 뿌려서
완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00318_06.png
319,1,"1. 찹쌀은 30분 정도, 찰보리는 1시간 이상
불려주고 보리쌀은 한번 쪄 준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00319_01.png
319,2,"2. 표고버섯은 물에 데친다. 이때 표고버섯 불린
물은 버리지 않고 짜투리 채소와 함께 채소
국물을 만들어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00319_02.png
319,3,"3. 불린 표고버섯, 청피망, 홍피망, 양파, 오리
가슴살은 작은 정사각형으로 잘라주고 청양
고추는 다져준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00319_03.png
319,4,"4. 다진 청양고추와 다진마늘은 볶아주고 다시
여기에 다진채소와 가슴살을 볶아준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00319_04.png
319,5,"5. 찹쌀과 보리쌀을 넣어 만들어진 채소국물에
끓여주다 생크림과 우유를 넣어 죽 형태로
만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00319_05.png
319,6,"6. 여기에 볶아진 재료를 넣고 소금으로 간을
하고 말린 토마토를 올려 완성한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00319_06.png
